Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
17:17:24:4576,1,0,0,0,0,0
17:17:24:4586,1,0,0,0,0,0
17:17:24:4596,1,0,0,0,0,0
17:17:24:4606,1,0,0,0,0,0
17:17:24:4616,1,0,0,0,0,0
17:17:24:4626,1,0,0,0,0,0
17:17:24:4636,1,0,0,0,0,0
17:17:24:4646,1,0,0,0,0,0
17:17:24:4656,1,0,0,0,0,0
17:17:24:4666,1,0,0,0,0,0
17:17:24:4676,1,0,0,0,0,0
17:17:24:4686,1,0,0,0,0,0
17:17:24:4696,1,0,0,0,0,0
17:17:24:4706,1,0,0,0,0,0
17:17:24:4716,1,0,0,0,0,0
17:17:24:4726,1,0,0,0,0,0
17:17:24:4736,1,0,0,0,0,0
17:17:24:4746,1,0,0,0,0,0
17:17:24:4756,1,0,0,0,0,0
17:17:24:4766,1,0,0,0,0,0
17:17:24:4776,1,0,0,0,0,0
17:17:24:4786,1,0,0,0,0,0
17:17:24:4796,1,0,0,0,0,0
17:17:24:4806,1,0,0,0,0,0
17:17:24:4816,1,0,0,0,0,0
17:17:24:4826,1,0,0,0,0,0
17:17:24:4836,1,0,0,0,0,0
17:17:24:4846,1,0,0,0,0,0
17:17:24:4856,1,0,0,0,0,0
17:17:24:4866,1,0,0,0,0,0
17:17:24:4876,1,0,0,0,0,0
17:17:24:4886,1,0,0,0,0,0
17:17:24:4896,1,0,0,0,0,0
17:17:24:4906,1,0,0,0,0,0
17:17:24:4916,1,0,0,0,0,0
17:17:24:4926,1,0,0,0,0,0
17:17:24:4936,1,0,0,0,0,0
17:17:24:4946,1,0,0,0,0,0
17:17:24:4956,1,0,0,0,0,0
17:17:24:4966,1,0,0,0,0,0
17:17:24:4976,1,0,0,0,0,0
17:17:24:4986,1,0,0,0,0,0
17:17:24:4996,1,0,0,0,0,0
17:17:24:5006,1,0,0,0,0,0
17:17:24:5016,1,0,0,0,0,0
17:17:24:5026,1,0,0,0,0,0
17:17:24:5036,1,0,0,0,0,0
17:17:24:5046,1,0,0,0,0,0
17:17:24:5056,1,0,0,0,0,0
17:17:24:5066,1,0,0,0,0,0
17:17:24:5076,1,0,0,0,0,0
17:17:24:5086,1,0,0,0,0,0
17:17:24:5096,1,0,0,0,0,0
17:17:24:5106,1,0,0,0,0,0
17:17:24:5116,1,0,0,0,0,0
17:17:24:5126,1,0,0,0,0,0
17:17:24:5136,1,0,0,0,0,0
17:17:24:5146,1,0,0,0,0,0
17:17:24:5156,1,0,0,0,0,0
17:17:24:5166,1,0,0,0,0,0
17:17:24:5176,1,0,0,0,0,0
17:17:24:5186,1,0,0,0,0,0
17:17:24:5196,1,0,0,0,0,0
17:17:24:5206,1,0,0,0,0,0
17:17:24:5216,1,0,0,0,0,0
17:17:24:5226,1,0,0,0,0,0
17:17:24:5236,1,0,0,0,0,0
17:17:24:5246,1,0,0,0,0,0
17:17:24:5256,1,0,0,0,0,0
17:17:24:5266,1,0,0,0,0,0
17:17:24:5276,1,0,0,0,0,0
17:17:24:5286,1,0,0,0,0,0
17:17:24:5296,1,0,0,0,0,0
17:17:24:5306,1,0,0,0,0,0
17:17:24:5316,1,0,0,0,0,0
17:17:24:5326,1,0,0,0,0,0
17:17:24:5336,1,0,0,0,0,0
17:17:24:5346,1,0,0,0,0,0
17:17:24:5356,1,0,0,0,0,0
17:17:24:5366,1,0,0,0,0,0
17:17:24:5376,1,0,0,0,0,0
17:17:24:5386,1,0,0,0,0,0
17:17:24:5396,1,0,0,0,0,0
17:17:24:5406,1,0,0,0,0,0
17:17:24:5416,1,0,0,0,0,0
17:17:24:5426,1,0,0,0,0,0
17:17:24:5436,1,0,0,0,0,0
17:17:24:5446,1,0,0,0,0,0
17:17:24:5456,1,0,0,0,0,0
17:17:24:5466,1,0,0,0,0,0
17:17:24:5476,1,0,0,0,0,0
17:17:24:5486,1,0,0,0,0,0
17:17:24:5496,1,0,0,0,0,0
17:17:24:5506,1,0,0,0,0,0
17:17:24:5516,1,0,0,0,0,0
17:17:24:5526,1,0,0,0,0,0
17:17:24:5536,1,0,0,0,0,0
17:17:24:5546,1,0,0,0,0,0
17:17:24:5556,1,0,0,0,0,0
17:17:24:5566,1,0,0,0,0,0
17:17:24:5576,1,0,0,0,0,0
17:17:24:5586,1,0,0,0,0,0
17:17:24:5596,1,0,0,0,0,0
17:17:24:5606,1,0,0,0,0,0
17:17:24:5616,1,0,0,0,0,0
17:17:24:5626,1,0,0,0,0,0
17:17:24:5636,1,0,0,0,0,0
17:17:24:5646,1,0,0,0,0,0
17:17:24:5656,1,0,0,0,0,0
17:17:24:5666,1,0,0,0,0,0
17:17:24:5676,1,0,0,0,0,0
17:17:24:5686,1,0,0,0,0,0
17:17:24:5696,1,0,0,0,0,0
17:17:24:5706,1,0,0,0,0,0
17:17:24:5716,1,0,0,0,0,0
17:17:24:5726,1,0,0,0,0,0
17:17:24:5736,1,0,0,0,0,0
17:17:24:5746,1,0,0,0,0,0
17:17:24:5756,1,0,0,0,0,0
17:17:24:5766,1,0,0,0,0,0
17:17:24:5776,1,0,0,0,0,0
17:17:24:5786,1,0,0,0,0,0
17:17:24:5796,1,0,0,0,0,0
17:17:24:5806,1,0,0,0,0,0
17:17:24:5816,1,0,0,0,0,0
17:17:24:5826,1,0,0,0,0,0
17:17:24:5836,1,0,0,0,0,0
17:17:24:5846,1,0,0,0,0,0
17:17:24:5856,1,0,0,0,0,0
17:17:24:5866,1,0,0,0,0,0
17:17:24:5876,1,0,0,0,0,0
17:17:24:5886,1,0,0,0,0,0
17:17:24:5896,1,0,0,0,0,0
17:17:24:5906,1,0,0,0,0,0
17:17:24:5916,1,0,0,0,0,0
17:17:24:5926,1,0,0,0,0,0
17:17:24:5936,1,0,0,0,0,0
17:17:24:5946,1,0,0,0,0,0
17:17:24:5956,1,0,0,0,0,0
17:17:24:5966,1,0,0,0,0,0
17:17:24:5976,1,0,0,0,0,0
17:17:24:5986,1,0,0,0,0,0
17:17:24:5996,1,0,0,0,0,0
17:17:24:6006,1,0,0,0,0,0
17:17:24:6016,1,0,0,0,0,0
17:17:24:6026,1,0,0,0,0,0
17:17:24:6036,1,0,0,0,0,0
17:17:24:6046,1,0,0,0,0,0
17:17:24:6056,1,0,0,0,0,0
17:17:24:6066,1,0,0,0,0,0
17:17:24:6076,1,0,0,0,0,0
17:17:24:6086,1,0,0,0,0,0
17:17:24:6096,1,0,0,0,0,0
17:17:24:6106,1,0,0,0,0,0
17:17:24:6116,1,0,0,0,0,0
17:17:24:6126,1,0,0,0,0,0
17:17:24:6136,1,0,0,0,0,0
17:17:24:6146,1,0,0,0,0,0
17:17:24:6156,1,0,0,0,0,0
17:17:24:6166,1,0,0,0,0,0
17:17:24:6176,1,0,0,0,0,0
17:17:24:6186,1,0,0,0,0,0
17:17:24:6196,1,0,0,0,0,0
17:17:24:6206,1,0,0,0,0,0
17:17:24:6216,1,0,0,0,0,0
17:17:24:6226,1,0,0,0,0,0
17:17:24:6236,1,0,0,0,0,0
17:17:24:6246,1,0,0,0,0,0
17:17:24:6256,1,0,0,0,0,0
17:17:24:6266,1,0,0,0,0,0
17:17:24:6276,1,0,0,0,0,0
17:17:24:6286,1,0,0,0,0,0
17:17:24:6296,1,0,0,0,0,0
17:17:24:6306,1,0,0,0,0,0
17:17:24:6316,1,0,0,0,0,0
17:17:24:6326,1,0,0,0,0,0
17:17:24:6336,1,0,0,0,0,0
17:17:24:6346,1,0,0,0,0,0
17:17:24:6356,1,0,0,0,0,0
17:17:24:6366,1,0,0,0,0,0
17:17:24:6376,1,0,0,0,0,0
17:17:24:6386,1,0,0,0,0,0
17:17:24:6396,1,0,0,0,0,0
17:17:24:6406,1,0,0,0,0,0
17:17:24:6416,1,0,0,0,0,0
17:17:24:6426,1,0,0,0,0,0
17:17:24:6436,1,0,0,0,0,0
17:17:24:6446,1,0,0,0,0,0
17:17:24:6456,1,0,0,0,0,0
17:17:24:6466,1,0,0,0,0,0
17:17:24:6476,1,0,0,0,0,0
17:17:24:6486,1,0,0,0,0,0
17:17:24:6496,1,0,0,0,0,0
17:17:24:6506,1,0,0,0,0,0
17:17:24:6516,1,0,0,0,0,0
17:17:24:6526,1,0,0,0,0,0
17:17:24:6536,1,0,0,0,0,0
17:17:24:6546,1,0,0,0,0,0
17:17:24:6556,1,0,0,0,0,0
17:17:24:6566,1,0,0,0,0,0
17:17:24:6576,1,0,0,0,0,0
17:17:24:6586,1,0,0,0,0,0
17:17:24:6596,1,0,0,0,0,0
17:17:24:6606,1,0,0,0,0,0
17:17:24:6616,1,0,0,0,0,0
17:17:24:6626,1,0,0,0,0,0
17:17:24:6636,1,0,0,0,0,0
17:17:24:6646,1,0,0,0,0,0
17:17:24:6656,1,0,0,0,0,0
17:17:24:6666,1,0,0,0,0,0
17:17:24:6676,1,0,0,0,0,0
17:17:24:6686,1,0,0,0,0,0
17:17:24:6696,1,0,0,0,0,0
17:17:24:6706,1,0,0,0,0,0
17:17:24:6716,1,0,0,0,0,0
17:17:24:6726,1,0,0,0,0,0
17:17:24:6736,1,0,0,0,0,0
17:17:24:6746,1,0,0,0,0,0
17:17:24:6756,1,0,0,0,0,0
17:17:24:6766,1,0,0,0,0,0
17:17:24:6776,1,0,0,0,0,0
17:17:24:6786,1,0,0,0,0,0
17:17:24:6796,1,0,0,0,0,0
17:17:24:6806,1,0,0,0,0,0
17:17:24:6816,1,0,0,0,0,0
17:17:24:6826,1,0,0,0,0,0
17:17:24:6836,1,0,0,0,0,0
17:17:24:6846,1,0,0,0,0,0
17:17:24:6856,1,0,0,0,0,0
17:17:24:6866,1,0,0,0,0,0
17:17:24:6876,1,0,0,0,0,0
17:17:24:6886,1,0,0,0,0,0
17:17:24:6896,1,0,0,0,0,0
17:17:24:6906,1,0,0,0,0,0
17:17:24:6916,1,0,0,0,0,0
17:17:24:6926,1,0,0,0,0,0
17:17:24:6936,1,0,0,0,0,0
17:17:24:6946,1,0,0,0,0,0
17:17:24:6956,1,0,0,0,0,0
17:17:24:6966,1,0,0,0,0,0
17:17:24:6976,1,0,0,0,0,0
17:17:24:6986,1,0,0,0,0,0
17:17:24:6996,1,0,0,0,0,0
17:17:24:7006,1,0,0,0,0,0
17:17:24:7016,1,0,0,0,0,0
17:17:24:7026,1,0,0,0,0,0
17:17:24:7036,1,0,0,0,0,0
17:17:24:7046,1,0,0,0,0,0
17:17:24:7056,1,0,0,0,0,0
17:17:24:7066,1,0,0,0,0,0
17:17:24:7076,1,0,0,0,0,0
17:17:24:7086,1,0,0,0,0,0
17:17:24:7096,1,0,0,0,0,0
17:17:24:7106,1,0,0,0,0,0
17:17:24:7116,1,0,0,0,0,0
17:17:24:7126,1,0,0,0,0,0
17:17:24:7136,1,0,0,0,0,0
17:17:24:7146,1,0,0,0,0,0
17:17:24:7156,1,0,0,0,0,0
17:17:24:7166,1,0,0,0,0,0
17:17:24:7176,1,0,0,0,0,0
17:17:24:7186,1,0,0,0,0,0
17:17:24:7196,1,0,0,0,0,0
17:17:24:7206,1,0,0,0,0,0
17:17:24:7216,1,0,0,0,0,0
17:17:24:7226,1,0,0,0,0,0
17:17:24:7236,1,0,0,0,0,0
17:17:24:7246,1,0,0,0,0,0
17:17:24:7256,1,0,0,0,0,0
17:17:24:7266,1,0,0,0,0,0
17:17:24:7276,1,0,0,0,0,0
17:17:24:7286,1,0,0,0,0,0
17:17:24:7296,1,0,0,0,0,0
17:17:24:7306,1,0,0,0,0,0
17:17:24:7316,1,0,0,0,0,0
17:17:24:7326,1,0,0,0,0,0
17:17:24:7336,1,0,0,0,0,0
17:17:24:7346,1,0,0,0,0,0
17:17:24:7356,1,0,0,0,0,0
17:17:24:7366,1,0,0,0,0,0
17:17:24:7376,1,0,0,0,0,0
17:17:24:7386,1,0,0,0,0,0
17:17:24:7396,1,0,0,0,0,0
17:17:24:7406,1,0,0,0,0,0
17:17:24:7416,1,0,0,0,0,0
17:17:24:7426,1,0,0,0,0,0
17:17:24:7436,1,0,0,0,0,0
17:17:24:7446,1,0,0,0,0,0
17:17:24:7456,1,0,0,0,0,0
17:17:24:7466,1,0,0,0,0,0
17:17:24:7476,1,0,0,0,0,0
17:17:24:7486,1,0,0,0,0,0
17:17:24:7496,1,0,0,0,0,0
17:17:24:7506,1,0,0,0,0,0
17:17:24:7516,1,0,0,0,0,0
17:17:24:7526,1,0,0,0,0,0
17:17:24:7536,1,0,0,0,0,0
17:17:24:7546,1,0,0,0,0,0
17:17:24:7556,1,0,0,0,0,0
17:17:24:7566,1,0,0,0,0,0
17:17:24:7576,1,0,0,0,0,0
17:17:24:7586,1,0,0,0,0,0
17:17:24:7596,1,0,0,0,0,0
17:17:24:7606,1,0,0,0,0,0
17:17:24:7616,1,0,0,0,0,0
17:17:24:7626,1,0,0,0,0,0
17:17:24:7636,1,0,0,0,0,0
17:17:24:7646,1,0,0,0,0,0
17:17:24:7656,1,0,0,0,0,0
17:17:24:7666,1,0,0,0,0,0
17:17:24:7676,1,0,0,0,0,0
17:17:24:7686,1,0,0,0,0,0
17:17:24:7696,1,0,0,0,0,0
17:17:24:7706,1,0,0,0,0,0
17:17:24:7716,1,0,0,0,0,0
17:17:24:7726,1,0,0,0,0,0
17:17:24:7736,1,0,0,0,0,0
17:17:24:7746,1,0,0,0,0,0
17:17:24:7756,1,0,0,0,0,0
17:17:24:7766,1,0,0,0,0,0
17:17:24:7776,1,0,0,0,0,0
17:17:24:7786,1,0,0,0,0,0
17:17:24:7796,1,0,0,0,0,0
17:17:24:7806,1,0,0,0,0,0
17:17:24:7816,1,0,0,0,0,0
17:17:24:7826,1,0,0,0,0,0
17:17:24:7836,1,0,0,0,0,0
17:17:24:7846,1,0,0,0,0,0
17:17:24:7856,1,0,0,0,0,0
17:17:24:7866,1,0,0,0,0,0
17:17:24:7876,1,0,0,0,0,0
17:17:24:7886,1,0,0,0,0,0
17:17:24:7896,1,0,0,0,0,0
17:17:24:7906,1,0,0,0,0,0
17:17:24:7916,1,0,0,0,0,0
17:17:24:7926,1,0,0,0,0,0
17:17:24:7936,1,0,0,0,0,0
17:17:24:7946,1,0,0,0,0,0
17:17:24:7956,1,0,0,0,0,0
17:17:24:7966,1,0,0,0,0,0
17:17:24:7976,1,0,0,0,0,0
17:17:24:7986,1,0,0,0,0,0
17:17:24:7996,1,0,0,0,0,0
17:17:24:8006,1,0,0,0,0,0
17:17:24:8016,1,0,0,0,0,0
17:17:24:8026,1,0,0,0,0,0
17:17:24:8036,1,0,0,0,0,0
17:17:24:8046,1,0,0,0,0,0
17:17:24:8056,1,0,0,0,0,0
17:17:24:8066,1,0,0,0,0,0
17:17:24:8076,1,0,0,0,0,0
17:17:24:8086,1,0,0,0,0,0
17:17:24:8096,1,0,0,0,0,0
17:17:24:8106,1,0,0,0,0,0
17:17:24:8116,1,0,0,0,0,0
17:17:24:8126,1,0,0,0,0,0
17:17:24:8136,1,0,0,0,0,0
17:17:24:8146,1,0,0,0,0,0
17:17:24:8156,1,0,0,0,0,0
17:17:24:8166,1,0,0,0,0,0
17:17:24:8176,1,0,0,0,0,0
17:17:24:8186,1,0,0,0,0,0
17:17:24:8196,1,0,0,0,0,0
17:17:24:8206,1,0,0,0,0,0
17:17:24:8216,1,0,0,0,0,0
17:17:24:8226,1,0,0,0,0,0
17:17:24:8236,1,0,0,0,0,0
17:17:24:8246,1,0,0,0,0,0
17:17:24:8256,1,0,0,0,0,0
17:17:24:8266,1,0,0,0,0,0
17:17:24:8276,1,0,0,0,0,0
17:17:24:8286,1,0,0,0,0,0
17:17:24:8296,1,0,0,0,0,0
17:17:24:8306,1,0,0,0,0,0
17:17:24:8316,1,0,0,0,0,0
17:17:24:8326,1,0,0,0,0,0
17:17:24:8336,1,0,0,0,0,0
17:17:24:8346,1,0,0,0,0,0
17:17:24:8356,1,0,0,0,0,0
17:17:24:8366,1,0,0,0,0,0
17:17:24:8376,1,0,0,0,0,0
17:17:24:8386,1,0,0,0,0,0
17:17:24:8396,1,0,0,0,0,0
17:17:24:8406,1,0,0,0,0,0
17:17:24:8416,1,0,0,0,0,0
17:17:24:8426,1,0,0,0,0,0
17:17:24:8436,1,0,0,0,0,0
17:17:24:8446,1,0,0,0,0,0
17:17:24:8456,1,0,0,0,0,0
17:17:24:8466,1,0,0,0,0,0
17:17:24:8476,1,0,0,0,0,0
17:17:24:8486,1,0,0,0,0,0
17:17:24:8496,1,0,0,0,0,0
17:17:24:8506,1,0,0,0,0,0
17:17:24:8516,1,0,0,0,0,0
17:17:24:8526,1,0,0,0,0,0
17:17:24:8536,1,0,0,0,0,0
17:17:24:8546,1,0,0,0,0,0
17:17:24:8556,1,0,0,0,0,0
17:17:24:8566,1,0,0,0,0,0
17:17:24:8576,1,0,0,0,0,0
17:17:24:8586,1,0,0,0,0,0
17:17:24:8596,1,0,0,0,0,0
17:17:24:8606,1,0,0,0,0,0
17:17:24:8616,1,0,0,0,0,0
17:17:24:8626,1,0,0,0,0,0
17:17:24:8636,1,0,0,0,0,0
17:17:24:8646,1,0,0,0,0,0
17:17:24:8656,1,0,0,0,0,0
17:17:24:8666,1,0,0,0,0,0
17:17:24:8676,1,0,0,0,0,0
17:17:24:8686,1,0,0,0,0,0
17:17:24:8696,1,0,0,0,0,0
17:17:24:8706,1,0,0,0,0,0
17:17:24:8716,1,0,0,0,0,0
17:17:24:8726,1,0,0,0,0,0
17:17:24:8736,1,0,0,0,0,0
17:17:24:8746,1,0,0,0,0,0
17:17:24:8756,1,0,0,0,0,0
17:17:24:8766,1,0,0,0,0,0
17:17:24:8776,1,0,0,0,0,0
17:17:24:8786,1,0,0,0,0,0
17:17:24:8796,1,0,0,0,0,0
17:17:24:8806,1,0,0,0,0,0
17:17:24:8816,1,0,0,0,0,0
17:17:24:8826,1,0,0,0,0,0
17:17:24:8836,1,0,0,0,0,0
17:17:24:8846,1,0,0,0,0,0
17:17:24:8856,1,0,0,0,0,0
17:17:24:8866,1,0,0,0,0,0
17:17:24:8876,1,0,0,0,0,0
17:17:24:8886,1,0,0,0,0,0
17:17:24:8896,1,0,0,0,0,0
17:17:24:8906,1,0,0,0,0,0
17:17:24:8916,1,0,0,0,0,0
17:17:24:8926,1,0,0,0,0,0
17:17:24:8936,1,0,0,0,0,0
17:17:24:8946,1,0,0,0,0,0
17:17:24:8956,1,0,0,0,0,0
17:17:24:8966,1,0,0,0,0,0
17:17:24:8976,1,0,0,0,0,0
17:17:24:8986,1,0,0,0,0,0
17:17:24:8996,1,0,0,0,0,0
17:17:24:9006,1,0,0,0,0,0
17:17:24:9016,1,0,0,0,0,0
17:17:24:9026,1,0,0,0,0,0
17:17:24:9036,1,0,0,0,0,0
17:17:24:9046,1,0,0,0,0,0
17:17:24:9056,1,0,0,0,0,0
17:17:24:9066,1,0,0,0,0,0
17:17:24:9076,1,0,0,0,0,0
17:17:24:9086,1,0,0,0,0,0
17:17:24:9096,1,0,0,0,0,0
17:17:24:9106,1,0,0,0,0,0
17:17:24:9116,1,0,0,0,0,0
17:17:24:9126,1,0,0,0,0,0
17:17:24:9136,1,0,0,0,0,0
17:17:24:9146,1,0,0,0,0,0
17:17:24:9156,1,0,0,0,0,0
17:17:24:9166,1,0,0,0,0,0
17:17:24:9176,1,0,0,0,0,0
17:17:24:9186,1,0,0,0,0,0
17:17:24:9196,1,0,0,0,0,0
17:17:24:9206,1,0,0,0,0,0
17:17:24:9216,1,0,0,0,0,0
17:17:24:9226,1,0,0,0,0,0
17:17:24:9236,1,0,0,0,0,0
17:17:24:9246,1,0,0,0,0,0
17:17:24:9256,1,0,0,0,0,0
17:17:24:9266,1,0,0,0,0,0
17:17:24:9276,1,0,0,0,0,0
17:17:24:9286,1,0,0,0,0,0
17:17:24:9296,1,0,0,0,0,0
17:17:24:9306,1,0,0,0,0,0
17:17:24:9316,1,0,0,0,0,0
17:17:24:9326,1,0,0,0,0,0
17:17:24:9336,1,0,0,0,0,0
17:17:24:9346,1,0,0,0,0,0
17:17:24:9356,1,0,0,0,0,0
17:17:24:9366,1,0,0,0,0,0
17:17:24:9376,1,0,0,0,0,0
17:17:24:9386,1,0,0,0,0,0
17:17:24:9396,1,0,0,0,0,0
17:17:24:9406,1,0,0,0,0,0
17:17:24:9416,1,0,0,0,0,0
17:17:24:9426,1,0,0,0,0,0
17:17:24:9436,1,0,0,0,0,0
17:17:24:9446,1,0,0,0,0,0
17:17:24:9456,1,0,0,0,0,0
17:17:24:9466,1,0,0,0,0,0
17:17:24:9476,1,0,0,0,0,0
17:17:24:9486,1,0,0,0,0,0
17:17:24:9496,1,0,0,0,0,0
17:17:24:9506,1,0,0,0,0,0
17:17:24:9516,1,0,0,0,0,0
17:17:24:9526,1,0,0,0,0,0
17:17:24:9536,1,0,0,0,0,0
17:17:24:9546,1,0,0,0,0,0
17:17:24:9556,1,0,0,0,0,0
17:17:24:9566,1,0,0,0,0,0
17:17:24:9576,1,0,0,0,0,0
17:17:24:9586,1,0,0,0,0,0
17:17:24:9596,1,0,0,0,0,0
17:17:24:9606,1,0,0,0,0,0
17:17:24:9616,1,0,0,0,0,0
17:17:24:9626,1,0,0,0,0,0
17:17:24:9636,1,0,0,0,0,0
17:17:24:9646,1,0,0,0,0,0
17:17:24:9656,1,0,0,0,0,0
17:17:24:9666,1,0,0,0,0,0
17:17:24:9676,1,0,0,0,0,0
17:17:24:9686,1,0,0,0,0,0
17:17:24:9696,1,0,0,0,0,0
17:17:24:9706,1,0,0,0,0,0
17:17:24:9716,1,0,0,0,0,0
17:17:24:9726,1,0,0,0,0,0
17:17:24:9736,1,0,0,0,0,0
17:17:24:9746,1,0,0,0,0,0
17:17:24:9756,1,0,0,0,0,0
17:17:24:9766,1,0,0,0,0,0
17:17:24:9776,1,0,0,0,0,0
17:17:24:9786,1,0,0,0,0,0
17:17:24:9796,1,0,0,0,0,0
17:17:24:9806,1,0,0,0,0,0
17:17:24:9816,1,0,0,0,0,0
17:17:24:9826,1,0,0,0,0,0
17:17:24:9836,1,0,0,0,0,0
17:17:24:9846,1,0,0,0,0,0
17:17:24:9856,1,0,0,0,0,0
17:17:24:9866,1,0,0,0,0,0
17:17:24:9876,1,0,0,0,0,0
17:17:24:9886,1,0,0,0,0,0
17:17:24:9896,1,0,0,0,0,0
17:17:24:9906,1,0,0,0,0,0
17:17:24:9916,1,0,0,0,0,0
17:17:24:9926,1,0,0,0,0,0
17:17:24:9936,1,0,0,0,0,0
17:17:24:9946,1,0,0,0,0,0
17:17:24:9956,1,0,0,0,0,0
17:17:24:9966,1,0,0,0,0,0
17:17:24:9976,1,0,0,0,0,0
17:17:24:9986,1,0,0,0,0,0
17:17:24:9996,1,0,0,0,0,0
17:17:25:0006,1,0,0,0,0,0
17:17:25:0016,1,0,0,0,0,0
17:17:25:0026,1,0,0,0,0,0
17:17:25:0036,1,0,0,0,0,0
17:17:25:0046,1,0,0,0,0,0
17:17:25:0056,1,0,0,0,0,0
17:17:25:0066,1,0,0,0,0,0
17:17:25:0076,1,0,0,0,0,0
17:17:25:0086,1,0,0,0,0,0
17:17:25:0096,1,0,0,0,0,0
17:17:25:0106,1,0,0,0,0,0
17:17:25:0116,1,0,0,0,0,0
17:17:25:0126,1,0,0,0,0,0
17:17:25:0136,1,0,0,0,0,0
17:17:25:0146,1,0,0,0,0,0
17:17:25:0156,1,0,0,0,0,0
17:17:25:0166,1,0,0,0,0,0
17:17:25:0176,1,0,0,0,0,0
17:17:25:0186,1,0,0,0,0,0
17:17:25:0196,1,0,0,0,0,0
17:17:25:0206,1,0,0,0,0,0
17:17:25:0216,1,0,0,0,0,0
17:17:25:0226,1,0,0,0,0,0
17:17:25:0236,1,0,0,0,0,0
17:17:25:0246,1,0,0,0,0,0
17:17:25:0256,1,0,0,0,0,0
17:17:25:0266,1,0,0,0,0,0
17:17:25:0276,1,0,0,0,0,0
17:17:25:0286,1,0,0,0,0,0
17:17:25:0296,1,0,0,0,0,0
17:17:25:0306,1,0,0,0,0,0
17:17:25:0316,1,0,0,0,0,0
17:17:25:0326,1,0,0,0,0,0
17:17:25:0336,1,0,0,0,0,0
17:17:25:0346,1,0,0,0,0,0
17:17:25:0356,1,0,0,0,0,0
17:17:25:0366,1,0,0,0,0,0
17:17:25:0376,1,0,0,0,0,0
17:17:25:0386,1,0,0,0,0,0
17:17:25:0396,1,0,0,0,0,0
17:17:25:0406,1,0,0,0,0,0
17:17:25:0416,1,0,0,0,0,0
17:17:25:0426,1,0,0,0,0,0
17:17:25:0436,1,0,0,0,0,0
17:17:25:0446,1,0,0,0,0,0
17:17:25:0456,1,0,0,0,0,0
17:17:25:0466,1,0,0,0,0,0
17:17:25:0476,1,0,0,0,0,0
17:17:25:0486,1,0,0,0,0,0
17:17:25:0496,1,0,0,0,0,0
17:17:25:0506,1,0,0,0,0,0
17:17:25:0516,1,0,0,0,0,0
17:17:25:0526,1,0,0,0,0,0
17:17:25:0536,1,0,0,0,0,0
17:17:25:0546,1,0,0,0,0,0
17:17:25:0556,1,0,0,0,0,0
17:17:25:0566,1,0,0,0,0,0
17:17:25:0576,1,0,0,0,0,0
17:17:25:0586,1,0,0,0,0,0
17:17:25:0596,1,0,0,0,0,0
17:17:25:0606,1,0,0,0,0,0
17:17:25:0616,1,0,0,0,0,0
17:17:25:0626,1,0,0,0,0,0
17:17:25:0636,1,0,0,0,0,0
17:17:25:0646,1,0,0,0,0,0
17:17:25:0656,1,0,0,0,0,0
17:17:25:0666,1,0,0,0,0,0
17:17:25:0676,1,0,0,0,0,0
17:17:25:0686,1,0,0,0,0,0
17:17:25:0696,1,0,0,0,0,0
17:17:25:0706,1,0,0,0,0,0
17:17:25:0716,1,0,0,0,0,0
17:17:25:0726,1,0,0,0,0,0
17:17:25:0736,1,0,0,0,0,0
17:17:25:0746,1,0,0,0,0,0
17:17:25:0756,1,0,0,0,0,0
17:17:25:0766,1,0,0,0,0,0
17:17:25:0776,1,0,0,0,0,0
17:17:25:0786,1,0,0,0,0,0
17:17:25:0796,1,0,0,0,0,0
17:17:25:0806,1,0,0,0,0,0
17:17:25:0816,1,0,0,0,0,0
17:17:25:0826,1,0,0,0,0,0
17:17:25:0836,1,0,0,0,0,0
17:17:25:0846,1,0,0,0,0,0
17:17:25:0856,1,0,0,0,0,0
17:17:25:0866,1,0,0,0,0,0
17:17:25:0876,1,0,0,0,0,0
17:17:25:0886,1,0,0,0,0,0
17:17:25:0896,1,0,0,0,0,0
17:17:25:0906,1,0,0,0,0,0
17:17:25:0916,1,0,0,0,0,0
17:17:25:0926,1,0,0,0,0,0
17:17:25:0936,1,0,0,0,0,0
17:17:25:0946,1,0,0,0,0,0
17:17:25:0956,1,0,0,0,0,0
17:17:25:0966,1,0,0,0,0,0
17:17:25:0976,1,0,0,0,0,0
17:17:25:0986,1,0,0,0,0,0
17:17:25:0996,1,0,0,0,0,0
17:17:25:1006,1,0,0,0,0,0
17:17:25:1016,1,0,0,0,0,0
17:17:25:1026,1,0,0,0,0,0
17:17:25:1036,1,0,0,0,0,0
17:17:25:1046,1,0,0,0,0,0
17:17:25:1056,1,0,0,0,0,0
17:17:25:1066,1,0,0,0,0,0
17:17:25:1076,1,0,0,0,0,0
17:17:25:1086,1,0,0,0,0,0
17:17:25:1096,1,0,0,0,0,0
17:17:25:1106,1,0,0,0,0,0
17:17:25:1116,1,0,0,0,0,0
17:17:25:1126,1,0,0,0,0,0
17:17:25:1136,1,0,0,0,0,0
17:17:25:1146,1,0,0,0,0,0
17:17:25:1156,1,0,0,0,0,0
17:17:25:1166,1,0,0,0,0,0
17:17:25:1176,1,0,0,0,0,0
17:17:25:1186,1,0,0,0,0,0
17:17:25:1196,1,0,0,0,0,0
17:17:25:1206,1,0,0,0,0,0
